C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1016.jpg,46.85,19.56
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1017.jpg,46.67,21.11
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1018.jpg,46.29,24.76
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1019.jpg,46.29,24.76
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1020.jpg,46.09,24.76
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1021.jpg,45.89,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1022.jpg,45.89,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1023.jpg,45.69,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1024.jpg,45.47,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1025.jpg,45.47,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1026.jpg,45.27,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1027.jpg,44.93,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1028.jpg,44.93,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1029.jpg,44.64,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1030.jpg,44.54,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1031.jpg,44.54,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1032.jpg,44.44,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1033.jpg,44.36,23.20
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1034.jpg,44.30,21.68
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1035.jpg,44.30,21.68
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1036.jpg,44.28,19.93
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1037.jpg,44.31,18.31
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1038.jpg,44.31,18.31
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1039.jpg,44.36,16.56
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1040.jpg,44.46,14.85
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1041.jpg,44.58,13.28
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1042.jpg,44.58,13.28
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1043.jpg,44.94,-1.71
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1044.jpg,45.14,-1.71
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1045.jpg,45.33,-3.46
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1046.jpg,45.52,-4.86
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1047.jpg,45.70,-6.52
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1048.jpg,45.70,-6.52
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1049.jpg,45.88,-8.09
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1050.jpg,46.04,-9.72
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1051.jpg,46.20,-11.32
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1052.jpg,46.20,-11.32
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1053.jpg,46.34,-12.75
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1054.jpg,46.47,-14.45
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1055.jpg,46.60,-16.10
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1056.jpg,46.60,-16.10
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1057.jpg,46.75,-14.67
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1058.jpg,46.91,-12.90
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1059.jpg,47.08,-11.36
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1060.jpg,47.08,-11.36
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1061.jpg,47.45,-8.04
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1062.jpg,47.65,-8.04
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1063.jpg,47.65,-8.04
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1064.jpg,47.84,-6.53
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1065.jpg,48.04,-4.96
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1066.jpg,48.24,-3.41
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1067.jpg,48.24,-3.41
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1068.jpg,48.44,-1.74
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1069.jpg,48.63,-0.11
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1070.jpg,49.01,1.71
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1071.jpg,49.01,1.71
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1072.jpg,49.19,3.73
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1073.jpg,49.52,7.06
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1074.jpg,49.67,7.06
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1075.jpg,49.67,7.06
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1076.jpg,49.81,8.70
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1077.jpg,49.92,10.36
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1078.jpg,50.00,11.90
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1079.jpg,50.00,11.90
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1080.jpg,50.05,13.58
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1081.jpg,50.08,15.32
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1082.jpg,50.08,15.32
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1083.jpg,50.09,16.94
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1084.jpg,50.06,18.66
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1085.jpg,50.00,20.34
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1086.jpg,50.00,20.34
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1087.jpg,49.81,20.14
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1088.jpg,49.69,20.14
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1089.jpg,49.69,20.14
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1090.jpg,49.57,18.50
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1091.jpg,49.44,16.95
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1092.jpg,49.44,16.95
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1093.jpg,49.31,15.08
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1094.jpg,49.18,13.33
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1095.jpg,49.04,11.83
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1096.jpg,49.04,11.83
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1097.jpg,48.92,10.17
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1098.jpg,48.70,6.49
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1099.jpg,48.70,6.49
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1100.jpg,48.59,6.49
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1101.jpg,48.49,4.58
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1102.jpg,48.49,4.58
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1103.jpg,48.41,2.88
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1104.jpg,48.35,1.47
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1105.jpg,49.23,-1.73
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1106.jpg,49.23,-1.73
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1107.jpg,49.32,-3.37
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1108.jpg,49.38,-4.95
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1109.jpg,49.42,-6.30
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1110.jpg,49.44,-7.78
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1111.jpg,49.44,-7.78
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1112.jpg,49.43,-9.11
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1113.jpg,49.41,-7.54
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1114.jpg,49.41,-7.54
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1115.jpg,49.39,-6.04
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1116.jpg,49.35,-4.17
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1117.jpg,49.29,-2.42
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1118.jpg,49.29,-2.42
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1119.jpg,49.20,-1.82
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1120.jpg,49.30,-1.82
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1121.jpg,49.30,-1.82
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1122.jpg,49.40,-3.46
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1123.jpg,49.63,-7.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1124.jpg,49.76,-8.29
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1125.jpg,49.76,-8.29
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1126.jpg,49.90,-10.04
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1127.jpg,50.03,-8.48
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1128.jpg,50.16,-6.75
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1129.jpg,50.28,-5.21
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1130.jpg,50.39,-3.45
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1131.jpg,50.47,-3.45
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1132.jpg,50.55,-1.79
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1133.jpg,50.61,-0.40
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1134.jpg,50.61,-0.40
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1135.jpg,51.45,-1.59
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1136.jpg,51.61,-3.47
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1137.jpg,51.78,-5.06
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1138.jpg,51.95,-6.41
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1139.jpg,51.95,-6.41
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1140.jpg,52.10,-7.88
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1141.jpg,52.25,-9.44
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1142.jpg,52.37,-10.80
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1143.jpg,52.49,-9.08
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1144.jpg,52.49,-9.08
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1145.jpg,52.61,-7.80
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1146.jpg,52.72,-6.30
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1147.jpg,52.82,-4.85
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1148.jpg,52.90,-3.45
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1149.jpg,52.90,-3.45
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1150.jpg,52.97,-1.93
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1151.jpg,53.03,-0.40
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1152.jpg,52.94,0.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1153.jpg,52.22,0.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1154.jpg,51.77,0.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1155.jpg,51.44,1.77
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1156.jpg,51.44,1.77
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1157.jpg,51.33,3.45
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1158.jpg,51.21,5.03
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1159.jpg,51.09,6.77
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1160.jpg,51.09,6.77
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1161.jpg,50.96,8.27
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1162.jpg,50.68,8.31
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1163.jpg,50.68,8.31
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1164.jpg,50.56,8.31
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1165.jpg,50.44,6.68
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1166.jpg,50.33,5.03
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1167.jpg,50.22,3.37
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1168.jpg,50.12,1.97
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1169.jpg,50.01,0.18
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1170.jpg,49.80,0.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1171.jpg,48.66,0.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1172.jpg,48.56,-1.55
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1173.jpg,48.46,-2.91
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1174.jpg,48.35,-4.46
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1175.jpg,48.24,-2.93
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1176.jpg,48.14,-1.48
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1177.jpg,48.14,-1.48
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1178.jpg,47.84,1.46
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1179.jpg,47.84,1.46
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1180.jpg,47.61,5.27
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1181.jpg,47.50,5.27
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1182.jpg,47.50,5.27
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1183.jpg,47.38,6.80
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1184.jpg,47.25,8.34
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1185.jpg,47.10,9.92
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1186.jpg,47.10,9.92
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1187.jpg,46.95,11.53
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1188.jpg,46.79,13.28
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1189.jpg,46.62,14.88
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1190.jpg,46.62,14.88
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1191.jpg,46.45,16.45
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1192.jpg,46.26,18.15
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1193.jpg,46.06,19.82
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1194.jpg,45.86,21.23
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1195.jpg,45.65,22.84
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1196.jpg,45.44,24.33
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1197.jpg,45.44,24.33
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1198.jpg,45.22,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1199.jpg,45.02,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1200.jpg,44.82,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1201.jpg,44.63,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1202.jpg,44.63,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1203.jpg,44.43,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1204.jpg,44.05,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1205.jpg,44.05,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1206.jpg,43.67,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1207.jpg,43.47,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1208.jpg,43.47,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1209.jpg,43.33,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1210.jpg,43.19,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1211.jpg,43.03,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1212.jpg,42.82,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1213.jpg,42.82,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1214.jpg,42.82,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1215.jpg,42.33,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1216.jpg,42.01,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1217.jpg,41.79,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1218.jpg,41.59,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1219.jpg,41.59,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1220.jpg,41.42,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1221.jpg,41.26,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1222.jpg,41.11,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1223.jpg,41.11,25.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1224.jpg,41.00,23.38
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1225.jpg,40.87,21.84
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1226.jpg,40.77,20.19
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1227.jpg,40.77,20.19
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1228.jpg,40.70,18.71
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1229.jpg,40.61,16.85
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1230.jpg,40.55,15.34
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1231.jpg,40.55,15.34
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1232.jpg,40.52,13.69
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1233.jpg,40.52,12.10
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1234.jpg,40.57,10.58
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1235.jpg,40.57,10.58
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1236.jpg,40.67,9.15
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1237.jpg,41.21,-3.69
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1238.jpg,41.39,-3.69
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1239.jpg,41.55,-5.48
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1240.jpg,41.55,-5.48
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1241.jpg,41.73,-6.92
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1242.jpg,41.92,-5.25
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1243.jpg,41.92,-5.25
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1244.jpg,42.12,-3.47
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1245.jpg,42.12,-3.47
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1246.jpg,45.42,0.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1247.jpg,45.62,0.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1248.jpg,46.65,0.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1249.jpg,47.23,0.00
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1250.jpg,47.67,-3.53
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1251.jpg,47.88,-3.53
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1252.jpg,47.88,-3.53
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1253.jpg,48.07,-5.11
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1254.jpg,48.26,-6.82
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1255.jpg,48.26,-6.82
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1256.jpg,48.43,-8.64
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1257.jpg,48.58,-10.43
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1258.jpg,48.58,-10.43
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1259.jpg,48.68,-12.14
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1260.jpg,48.99,-15.62
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1261.jpg,48.99,-15.62
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1262.jpg,49.13,-15.62
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1263.jpg,49.28,-17.31
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1264.jpg,49.41,-19.19
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1265.jpg,49.41,-19.19
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1266.jpg,49.49,-20.74
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1267.jpg,49.58,-19.02
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1268.jpg,49.68,-17.48
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1269.jpg,49.68,-17.48
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1270.jpg,49.81,-16.02
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1271.jpg,50.00,-14.30
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1272.jpg,50.18,-12.72
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1273.jpg,50.18,-12.72
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1274.jpg,50.35,-11.28
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1275.jpg,51.00,-7.80
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1276.jpg,51.00,-7.80
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1277.jpg,51.24,1.75
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1278.jpg,51.24,1.75
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1279.jpg,51.40,3.22
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1280.jpg,51.57,4.98
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1281.jpg,51.57,4.98
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1282.jpg,51.73,6.74
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1283.jpg,52.06,8.36
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1284.jpg,52.13,10.13
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1285.jpg,52.13,10.13
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1286.jpg,52.34,13.39
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1287.jpg,52.47,13.39
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1288.jpg,52.47,13.39
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1289.jpg,52.61,15.35
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1290.jpg,52.75,16.73
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1291.jpg,52.88,18.45
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1292.jpg,52.88,18.45
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1293.jpg,53.00,20.16
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1294.jpg,53.11,21.77
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1295.jpg,53.21,20.13
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1296.jpg,53.21,20.13
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1297.jpg,53.32,18.61
C:\Users\ADMIN\Desktop\Self driving car project\Train4\IMG\frame1298.jpg,53.43,16.71
